id,crc,createdAt,faultCode,faultCodeType,faultMessage,firmName,kavachSubSystemId,kavachSubSystemType,messageDate,messageLength,messageSequence,messageTime,moduleId,nmsSystemId,systemVersion,totalFaultCodes
1,C61E4F1D,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33192,11:33:08,1,3,1,1
1,6C8F3F8E,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33221,11:33:34,2,3,1,1
1,DD6C16C9,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33222,11:33:34,1,3,1,1
1,FDB559F7,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33230,11:33:40,1,3,1,1
1,38E27641,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33231,11:33:40,2,3,1,1
1,9D8E6FB3,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33280,11:34:06,2,3,1,1
1,58D94005,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33281,11:34:06,1,3,1,1
1,DB568992,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33290,11:34:12,1,3,1,1
1,1E01A624,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33291,11:34:12,2,3,1,1
1,7F5083E7,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33320,11:34:38,2,3,1,1
1,BA07AC51,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33321,11:34:38,1,3,1,1
1,2ACA5ECC,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33330,11:34:44,1,3,1,1
1,EF9D717A,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33331,11:34:44,2,3,1,1
1,14609287,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33380,11:35:10,2,3,1,1
1,D137BD31,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33381,11:35:10,1,3,1,1
1,53674177,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33388,11:35:16,2,3,1,1
1,96306EC1,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33389,11:35:16,1,3,1,1
1,BC7B41B8,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33418,11:35:42,2,3,1,1
1,792C6E0E,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33419,11:35:42,1,3,1,1
1,3FDC291A,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33427,11:35:48,2,3,1,1
1,67570DBF,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33428,11:35:48,1,3,1,1
1,819D9191,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33477,11:36:14,2,3,1,1
1,307EB8D6,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33478,11:36:14,1,3,1,1
1,65CCC4C8,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33486,11:36:20,2,3,1,1
1,A09BEB7E,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33487,11:36:20,1,3,1,1
1,C015FB6C,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33518,11:36:46,2,3,1,1
1,0542D4DA,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33519,11:36:46,1,3,1,1
1,86E5BC78,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33526,11:36:52,1,3,1,1
1,43B293CE,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33527,11:36:52,2,3,1,1
1,5C2D214E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33576,11:37:18,1,3,1,1
1,997A0EF8,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33577,11:37:18,2,3,1,1
1,B854D522,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33585,11:37:24,1,3,1,1
1,09B7FC65,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33586,11:37:24,2,3,1,1
1,86B8B327,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33618,11:37:50,2,3,1,1
1,43EF9C91,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33619,11:37:50,1,3,1,1
1,71837C41,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33627,11:37:56,2,3,1,1
1,290858E4,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33628,11:37:56,1,3,1,1
1,61A50EF6,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33676,11:38:22,2,3,1,1
1,A4F22140,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33677,11:38:22,1,3,1,1
1,408BD52C,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33684,11:38:28,1,3,1,1
1,85DCFA9A,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33685,11:38:28,2,3,1,1
1,1F507D55,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33714,11:38:54,1,3,1,1
1,DA0752E3,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33715,11:38:54,2,3,1,1
1,9CE0FDD3,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33722,11:39:00,1,3,1,1
1,59B7D265,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33723,11:39:00,2,3,1,1
1,59A8DA85,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33771,11:39:26,1,3,1,1
1,0123FE20,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33772,11:39:26,2,3,1,1
1,C2500BE3,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33779,11:39:32,1,3,1,1
1,9ADB2F46,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33780,11:39:32,2,3,1,1
1,F868362F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33809,11:39:58,2,3,1,1
1,498B1F68,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33810,11:39:58,1,3,1,1
1,EC5EC3BB,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33818,11:40:04,1,3,1,1
1,2909EC0D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33819,11:40:04,2,3,1,1
1,B4CAEFFE,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33869,11:40:30,1,3,1,1
1,0529C6B9,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33870,11:40:30,2,3,1,1
1,9ED117DF,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33878,11:40:36,2,3,1,1
1,5B863869,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33879,11:40:36,1,3,1,1
1,57DCDE5F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33910,11:41:02,2,3,1,1
1,928BF1E9,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33911,11:41:02,1,3,1,1
1,77059161,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33918,11:41:08,2,3,1,1
1,B252BED7,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33919,11:41:08,1,3,1,1
1,803FCB35,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33967,11:41:34,2,3,1,1
1,C257C91F,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33968,11:41:34,1,3,1,1
1,A11110EF,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33975,11:41:40,1,3,1,1
1,F03B29CF,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,33976,11:41:40,2,3,1,1
1,32DFD542,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34005,11:42:06,2,3,1,1
1,833CFC05,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34006,11:42:06,1,3,1,1
1,66B29C8D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34015,11:42:12,2,3,1,1
1,025EE8B3,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34016,11:42:12,1,3,1,1
1,B687FFB5,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34065,11:42:38,1,3,1,1
1,0764D6F2,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34066,11:42:38,2,3,1,1
1,84EB1F65,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34073,11:42:44,2,3,1,1
1,35083622,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34074,11:42:44,1,3,1,1
1,D99BC073,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34103,11:43:10,2,3,1,1
1,88B1F953,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34104,11:43:10,1,3,1,1
1,8C29BC6D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34111,11:43:16,1,3,1,1
1,A5CD247B,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34112,11:43:16,2,3,1,1
1,A2B50992,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34163,11:43:42,1,3,1,1
1,FA3E2D37,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34164,11:43:42,2,3,1,1
1,AF8C5129,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34172,11:43:48,1,3,1,1
1,6ADB7E9F,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34173,11:43:48,2,3,1,1
1,ACAFD302,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34202,11:44:14,2,3,1,1
1,69F8FCB4,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34203,11:44:14,1,3,1,1
1,CCDBE202,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34210,11:44:20,1,3,1,1
1,098CCDB4,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34211,11:44:20,2,3,1,1
1,B821AE79,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34260,11:44:46,2,3,1,1
1,7D7681CF,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34261,11:44:46,1,3,1,1
1,ED93D267,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34268,11:44:52,1,3,1,1
1,28C4FDD1,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34269,11:44:52,2,3,1,1
1,ABF7BF1A,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34298,11:45:18,2,3,1,1
1,6EA090AC,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34299,11:45:18,1,3,1,1
1,D4ED6B66,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34306,11:45:24,1,3,1,1
1,11BA44D0,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34307,11:45:24,2,3,1,1
1,D24A735E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34355,11:45:50,1,3,1,1
1,8AC157FB,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34356,11:45:50,2,3,1,1
1,F2933C60,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34363,11:45:56,1,3,1,1
1,AA1818C5,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34364,11:45:56,2,3,1,1
1,B6BF7995,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34392,11:46:22,2,3,1,1
1,73E85623,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34393,11:46:22,1,3,1,1
1,66F75403,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34401,11:46:28,1,3,1,1
1,D7147D44,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34402,11:46:28,2,3,1,1
1,141FFEEA,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34451,11:46:54,1,3,1,1
1,4C94DA4F,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34452,11:46:54,2,3,1,1
1,CF245AC9,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34460,11:47:00,2,3,1,1
1,0A73757F,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34461,11:47:00,1,3,1,1
1,B7F5F31F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34492,11:47:26,1,3,1,1
1,72A2DCA9,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34493,11:47:26,2,3,1,1
1,82D697F3,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34501,11:47:32,2,3,1,1
1,3335BEB4,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34502,11:47:32,1,3,1,1
1,8F44AC30,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34551,11:47:58,2,3,1,1
1,DE6E9510,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34552,11:47:58,1,3,1,1
1,562A41C8,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34559,11:48:04,2,3,1,1
1,80B83AC8,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34560,11:48:04,1,3,1,1
1,FA844E3F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34589,11:48:30,2,3,1,1
1,4B676778,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34590,11:48:30,1,3,1,1
1,47F8E94D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34597,11:48:36,2,3,1,1
1,F61BC00A,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34598,11:48:36,1,3,1,1
1,CBAB4584,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34653,11:49:02,1,3,1,1
1,7A486CC3,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34654,11:49:02,2,3,1,1
1,B8B5EEBB,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34663,11:49:08,2,3,1,1
1,E99FD79B,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34664,11:49:08,1,3,1,1
1,5676DBA5,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34691,11:49:34,1,3,1,1
1,0EFDFF00,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34692,11:49:34,2,3,1,1
1,2E24B03E,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34700,11:49:40,2,3,1,1
1,EB739F88,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34701,11:49:40,1,3,1,1
1,52438BF6,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34749,11:50:06,2,3,1,1
1,E3A0A2B1,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34750,11:50:06,1,3,1,1
1,0A5465FE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34757,11:50:12,2,3,1,1
1,BBB74CB9,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34758,11:50:12,1,3,1,1
1,558FCD87,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34787,11:50:38,2,3,1,1
1,0D04E922,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34788,11:50:38,1,3,1,1
1,3F6809F2,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34796,11:50:44,2,3,1,1
1,FA3F2644,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34797,11:50:44,1,3,1,1
1,8BF69097,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34845,11:51:10,1,3,1,1
1,3A15B9D0,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34846,11:51:10,2,3,1,1
1,9F36A766,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34855,11:51:16,2,3,1,1
1,CE1C9E46,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34856,11:51:16,1,3,1,1
1,0353721B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34885,11:51:42,2,3,1,1
1,B2B05B5C,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34886,11:51:42,1,3,1,1
1,4454A1EB,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34893,11:51:48,2,3,1,1
1,F5B788AC,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34894,11:51:48,1,3,1,1
1,BDA6A108,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34942,11:52:14,1,3,1,1
1,78F18EBE,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34943,11:52:14,2,3,1,1
1,0ACBA470,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34950,11:52:20,2,3,1,1
1,CF9C8BC6,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34951,11:52:20,1,3,1,1
1,DBA69D25,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34980,11:52:46,2,3,1,1
1,1EF1B293,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34981,11:52:46,1,3,1,1
1,8E14E13B,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34988,11:52:52,1,3,1,1
1,4B43CE8D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,34989,11:52:52,2,3,1,1
1,6DE7F968,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35038,11:53:18,1,3,1,1
1,A8B0D6DE,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35039,11:53:18,2,3,1,1
1,78F8FB48,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35046,11:53:24,1,3,1,1
1,BDAFD4FE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35047,11:53:24,2,3,1,1
1,360BDAA6,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35075,11:53:50,1,3,1,1
1,6E80FE03,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35076,11:53:50,2,3,1,1
1,16D29598,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35083,11:53:56,1,3,1,1
1,4E59B13D,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35084,11:53:56,2,3,1,1
1,208B251B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35133,11:54:22,1,3,1,1
1,91680C5C,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35134,11:54:22,2,3,1,1
1,6A2964FD,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35141,11:54:28,2,3,1,1
1,DBCA4DBA,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35142,11:54:28,1,3,1,1
1,35F2CC84,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35171,11:54:54,2,3,1,1
1,6D79E821,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35172,11:54:54,1,3,1,1
1,392BE8FF,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35181,11:55:00,1,3,1,1
1,88C8C1B8,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35182,11:55:00,2,3,1,1
1,421BBCCC,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35233,11:55:26,1,3,1,1
1,F3F8958B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35234,11:55:26,2,3,1,1
1,69F7D009,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35242,11:55:32,1,3,1,1
1,ACA0FFBF,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35243,11:55:32,2,3,1,1
1,BCE78590,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35270,11:55:58,2,3,1,1
1,79B0AA26,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35271,11:55:58,1,3,1,1
1,19325943,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35278,11:56:04,2,3,1,1
1,DC6576F5,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35279,11:56:04,1,3,1,1
1,A5434BC7,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35327,11:56:30,1,3,1,1
1,B91F464B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35328,11:56:30,2,3,1,1
1,723A3AE9,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35335,11:56:36,2,3,1,1
1,231003C9,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35336,11:56:36,1,3,1,1
1,525FFE8B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35363,11:57:02,2,3,1,1
1,0AD4DA2E,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35364,11:57:02,1,3,1,1
1,7286B1B5,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35371,11:57:08,2,3,1,1
1,2A0D9510,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35372,11:57:08,1,3,1,1
1,C2F4E7A9,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35422,11:57:34,1,3,1,1
1,07A3C81F,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35423,11:57:34,2,3,1,1
1,000965D1,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35431,11:57:40,1,3,1,1
1,51235CF1,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35432,11:57:40,2,3,1,1
1,DE34F874,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35460,11:58:06,2,3,1,1
1,1B63D7C2,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35461,11:58:06,1,3,1,1
1,290F3712,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35469,11:58:12,2,3,1,1
1,98EC1E55,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35470,11:58:12,1,3,1,1
1,49A98635,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35518,11:58:38,1,3,1,1
1,8CFEA983,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35519,11:58:38,2,3,1,1
1,F177785A,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35530,11:58:44,1,3,1,1
1,342057EC,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35531,11:58:44,2,3,1,1
1,1DE48E0B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35559,11:59:10,2,3,1,1
1,4CCEB72B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35560,11:59:10,1,3,1,1
1,5AE35DFB,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35567,11:59:16,2,3,1,1
1,188B5FD1,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35568,11:59:16,1,3,1,1
1,4CB3F985,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35615,11:59:42,1,3,1,1
1,285F8DBB,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35616,11:59:42,2,3,1,1
1,7DEDF1A5,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35624,11:59:48,1,3,1,1
1,B8BADE13,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35625,11:59:48,2,3,1,1
1,CF008B36,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35656,12:00:14,2,3,1,1
1,0A57A480,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35657,12:00:14,1,3,1,1
1,89F0CC22,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35664,12:00:20,1,3,1,1
1,4CA7E394,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35665,12:00:20,2,3,1,1
1,19140AB8,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,35713,12:00:46,1,3,1,1
